Lashio Airport,22.97789955,97.75219727,2450,AS,MM,MM-17,Lashio,VYLS,LSH,
Lask Military Air Base,51.55170059,19.17910004,633,EU,PL,PL-LD,,EPLK,,
Latina Airport,41.54240036,12.9090004,94,EU,IT,IT-62,Latina,LIRL,QLT,
Latrobe Valley Airport,-38.2071991,146.4700012,180,OC,AU,AU-VIC,,YLTV,TGN,
Launceston Airport,-41.54529953,147.2140045,562,OC,AU,AU-TAS,Launceston,YMLT,LST,
Laupheim Airport,48.22029877,9.910019875,1766,EU,DE,DE-BW,,ETHL,,
Laurence G Hanscom Field,42.47000122,-71.28900146,133,NA,US,US-MA,Bedford,KBED,BED,BED
Lauro Carneiro de Loyola Airport,-26.22450066,-48.79740143,15,SA,BR,BR-SC,Joinville,SBJV,JOI,
Lauro Kurtz Airport,-28.24399948,-52.32659912,2376,SA,BR,BR-RS,Passo Fundo,SBPF,PFB,
Laval-Entrammes Airport,48.03139877,-0.742986023,330,EU,FR,FR-R,Laval/Entrammes,LFOV,LVA,
Lavan Island Airport,26.81030083,53.35630035,76,AS,IR,IR-23,,OIBV,LVP,
Lawrence Municipal Airport,42.71720123,-71.12339783,148,NA,US,US-MA,Lawrence,KLWM,LWM,LWM
Lawson Army Air Field (Fort Benning),32.33729935,-84.99130249,232,NA,US,US-GA,Fort Benning(Columbus),KLSF,,LSF
Lawton Fort Sill Regional Airport,34.56769943,-98.41660309,1110,NA,US,US-OK,Lawton,KLAW,LAW,LAW
Le Castellet Airport,43.25249863,5.785190105,1391,EU,FR,FR-U,Le Castellet,LFMQ,CTT,
Le Havre Octeville Airport,49.53390121,0.088055998,313,EU,FR,FR-Q,Le Havre/Octeville,LFOH,LEH,
Le Luc-Le Cannet Airport,43.38470078,6.387139797,265,EU,FR,FR-U,Le Luc/Le Cannet,LFMC,,
Le Mans-Arnage Airport,47.94860077,0.201666996,194,EU,FR,FR-R,Le Mans/Arnage,LFRM,LME,
Le Puy-Loudes Airport,45.08069992,3.7628901,2731,EU,FR,FR-C,Le Puy/Loudes,LFHP,LPY,
Le Touquet-Côte d'Opale Airport,50.51739883,1.620589972,36,EU,FR,FR-O,Le Touquet-Paris-Plage,LFAT,LTQ,
Lea County Regional Airport,32.6875,-103.2170029,3661,NA,US,US-NM,Hobbs,KHOB,HOB,HOB
Leaf Rapids Airport,56.51330185,-99.98529816,959,NA,CA,CA-MB,Leaf Rapids,CYLR,YLR,
Learmonth Airport,-22.23559952,114.0889969,19,OC,AU,AU-WA,Exmouth,YPLM,LEA,
Lebanon Municipal Airport,43.62609863,-72.30419922,603,NA,US,US-NH,Lebanon,KLEB,LEB,LEB
Lebyazhye Air Base,50.2016983,45.20830154,381,EU,RU,RU-VGG,Kamyshin,XRWL,,
Lecce Galatina Air Base,40.23920059,18.13330078,156,EU,IT,IT-75,,LIBN,LCC,
Lechfeld Airport,48.1855011,10.86120033,1822,EU,DE,DE-BY,,ETSL,,
Leczyca Military Air Base,52.00469971,19.14559937,377,EU,PL,PL-LD,Leczyca,EPLY,,
Leeming Airport,54.29240036,-1.535400033,132,EU,GB,GB-ENG,Leeming,EGXE,,
Leesburg International Airport,28.82309914,-81.80870056,76,NA,US,US-FL,Leesburg,KLEE,LEE,LEE
Leeuwarden Air Base,53.22859955,5.760560036,3,EU,NL,NL-FR,Leeuwarden,EHLW,LWR,
Leeward Point Field,19.90649986,-75.20709991,56,NA,CU,CU-14,Guantanamo Bay Naval Station,MUGM,NBW,
Legazpi City International Airport,13.1575,123.735,66,AS,PH,PH-ALB,Legazpi City,RPLP,LGP,
Leh Kushok Bakula Rimpochee Airport,34.13589859,77.54650116,10682,AS,IN,IN-JK,Leh,VILH,IXL,
Lehigh Valley International Airport,40.65209961,-75.44080353,393,NA,US,US-PA,Allentown,KABE,ABE,ABE
Leigh Creek Airport,-30.59830093,138.4259949,856,OC,AU,AU-SA,,YLEC,LGH,
Leinster Airport,-27.84329987,120.7030029,1631,OC,AU,AU-WA,,YLST,LER,
Leirin Airport,61.0155983,9.288060188,2697,EU,NO,NO-05,,ENFG,VDB,
Leite Lopes Airport,-21.13638878,-47.77666855,1806,SA,BR,BR-SP,Ribeirão Preto,SBRP,RAO,
Leiyang Air Base,26.58720016,112.8919983,,AS,CN,CN-43,,,,
Leknes Airport,68.15249634,13.6093998,78,EU,NO,NO-18,Leknes,ENLK,LKN,
Lelystad Airport,52.46030045,5.527219772,-13,EU,NL,NL-FL,Lelystad,EHLE,LEY,
Lemhi County Airport,45.12379837,-113.8809967,4043,NA,US,US-ID,Salmon,KSMN,,SMN
Lemoore Naval Air Station (Reeves Field) Airport,36.33300018,-119.9520035,232,NA,US,US-CA,Lemoore,KNLC,,NLC
Lengpui Airport,23.84059906,92.61969757,1398,AS,IN,IN-MZ,Aizawl,VELP,AJL,
Lensk Airport,60.72060013,114.8259964,801,AS,RU,RU-SA,Lensk,UERL,ULK,
Leon Airport,42.5890007,-5.655560017,3006,EU,ES,ES-CL,León,LELN,LEN,
Leonora Airport,-28.87809944,121.3150024,1217,OC,AU,AU-WA,Leonora,YLEO,LNO,
Les Bases Airport,15.86870003,-61.27000046,16,NA,GP,GP-U-A,Grand Bourg,TFFM,GBJ,
Les Cayes Airport,18.27109909,-73.78829956,203,NA,HT,HT-SD,Les Cayes,MTCA,CYA,
Les Eplatures Airport,47.08390045,6.792840004,3368,EU,CH,CH-NE,La Chaux-de-Fonds,LSGC,,
Lethbridge County Airport,49.63029861,-112.8000031,3048,NA,CA,CA-AB,Lethbridge,CYQL,YQL,
Lethem Airport,3.372760057,-59.78939819,351,SA,GY,GY-UT,Lethem,SYLT,LTM,
Levashovo Air Base,60.08670044,30.19330025,59,EU,RU,RU-SPE,St. Petersburg,,,
Lewiston Nez Perce County Airport,46.37450027,-117.0149994,1442,NA,US,US-ID,Lewiston,KLWS,LWS,LWS
Lewistown Municipal Airport,47.04930115,-109.4670029,4170,NA,US,US-MT,Lewistown,KLWT,LWT,LWT
Lhasa Gonggar Airport,29.29780006,90.91190338,11713,AS,CN,CN-54,Lhasa,ZULS,LXA,
Lhok Sukon Airport,5.069509983,97.25920105,28,AS,ID,ID-AC,Lhok Sukon-Sumatra Island,WITL,LSX,
Liangxiangzhen Air Base,39.75780106,116.1259995,,AS,CN,CN-11,Beijing,,,
Lianshui Airport,33.79083333,119.125,28,AS,CN,CN-32,Huai'an,ZSSH,HIA,
Liberal Mid-America Regional Airport,37.0442009,-100.9599991,2885,NA,US,US-KS,Liberal,KLBL,LBL,LBL
Libertador Gral D Jose De San Martin Airport,-27.3858,-55.9707,430,SA,AR,AR-N,Posadas,SARP,PSS,POS
Libourne-Artigues-de-Lussac Airport,44.98249817,-0.134721994,157,EU,FR,FR-B,Libourne/Artigues-de-Lussac,LFDI,XLR,
Libreville Leon M'ba International Airport,0.458600014,9.412280083,39,AF,GA,GA-1,Libreville,FOOL,LBV,
Licenciado Adolfo Lopez Mateos International Airport,19.33709908,-99.56600189,8466,NA,MX,MX-MEX,Toluca,MMTO,TLC,
Licenciado Manuel Crescencio Rejon Int Airport,20.93700027,-89.65769959,38,NA,MX,MX-YUC,Mérida,MMMD,MID,
Licenciado Miguel de la Madrid Airport,19.27700043,-103.5770035,2467,NA,MX,MX-COL,Colima,MMIA,CLQ,
Licenciado y General Ignacio Lopez Rayon Airport,19.39669991,-102.0390015,5258,NA,MX,MX-MIC,,MMPN,UPN,
Lichinga Airport,-13.27400017,35.2663002,4505,AF,MZ,MZ-A,Lichinga,FQLC,VXC,
Lidköping-Hovby Airport,58.46549988,13.17440033,200,EU,SE,SE-Q,Lidköping,ESGL,LDK,
Liepāja International Airport,56.51750183,21.09690094,16,EU,LV,LV-LE,Liepāja,EVLA,LPX,
Lifou Airport,-20.77479935,167.2400055,92,OC,NC,NC-U-A,Lifou,NWWL,LIF,
Lifuka Island Airport,-19.77700043,-174.3410034,31,OC,TO,TO-02,Lifuka,NFTL,HPA,
Lightning Ridge Airport,-29.45669937,147.9839935,540,OC,AU,AU-NSW,,YLRD,LHG,
Lihue Airport,21.97599983,-159.3390045,153,NA,US,US-HI,Lihue,PHLI,LIH,LIH
Lijiang Airport,26.68000031,100.2460022,,AS,CN,CN-53,Lijiang,ZPLJ,LJG,
Lille-Lesquin Airport,50.56190109,3.089440107,157,EU,FR,FR-O,Lille/Lesquin,LFQQ,LIL,
Lilongwe International Airport,-13.7894001,33.78099823,4035,AF,MW,MW-LI,Lilongwe,FWKI,LLW,
Limbang Airport,4.808300018,115.0100021,14,AS,MY,MY-13,Limbang,WBGJ,LMN,
Lime Acres Finsch Mine Airport,-28.36009979,23.43910027,4900,AF,ZA,ZA-NC,Lime Acres,FALC,LMR,
Limoges Airport,45.8628006,1.179440022,1300,EU,FR,FR-L,Limoges/Bellegarde,LFBL,LIG,
Limon International Airport,9.957960129,-83.02200317,7,NA,CR,CR-L,Puerto Limon,MRLM,LIO,
Lincoln Airport,40.85100174,-96.75920105,1219,NA,US,US-NE,Lincoln,KLNK,LNK,LNK
Lindu Airport,47.75205556,129.019125,791,AS,CN,CN-23,Yichun,ZYLD,LDS,
Lingling Airport,26.338661,111.610043,340,AS,CN,CN-43,Yongzhou,ZGLG,LLF,
Lingshui Air Base,18.49440002,109.987999,,AS,CN,CN-46,,,,
Linköping City Airport,58.40620041,15.68050003,172,EU,SE,SE-E,Linköping,ESSL,LPI,
Lins Airport,-21.66399956,-49.73049927,1559,SA,BR,BR-SP,Lins,SBLN,LIP,
Lintsang Airfield,23.73810005,100.0250015,6230,AS,CN,CN-53,Lincang,ZPLC,LNJ,
Linz Airport,48.23320007,14.1875,978,EU,AT,AT-4,Linz,LOWL,LNZ,
Lipetsk Airport,52.70280075,39.53779984,584,EU,RU,RU-LIP,Lipetsk,UUOL,LPK,
Liping Airport,26.32217,109.1499,1620,AS,CN,CN-52,Liping,ZUNP,HZH,
Lisala Airport,2.170660019,21.49690056,1509,AF,CD,CD-EQ,,FZGA,LIQ,
Lismore Airport,-28.83029938,153.2599945,35,OC,AU,AU-NSW,Lismore,YLIS,LSY,
Little Grand Rapids Airport,52.04560089,-95.46579742,1005,NA,CA,CA-MB,Little Grand Rapids,CZGR,ZGR,
Little Rock Air Force Base,34.91690063,-92.14969635,311,NA,US,US-AR,Jacksonville,KLRF,,LRF
Liuting Airport,36.26610184,120.3740005,33,AS,CN,CN-37,Qingdao,ZSQD,TAO,
Liverpool South Shore Regional Airport,44.2303009,-64.85610199,321,NA,CA,CA-NS,Liverpool,CYAU,,YAU
Livingstone Airport,-17.82180023,25.8227005,3302,AF,ZM,ZM-07,Livingstone,FLLI,LVI,
Ljtao Air Base,35.30830002,103.8359985,,AS,CN,CN-62,,,,
Ljungbyhed Airport,56.08280182,13.21249962,140,EU,SE,SE-M,Ljungbyhed,ESTL,,
Lleida-Alguaire Airport,41.728185,0.535023,1170,EU,ES,ES-CT,Lleida,LEDA,ILD,
Lloydminster Airport,53.30920029,-110.072998,2193,NA,CA,CA-AB,Lloydminster,CYLL,YLL,
Loakan Airport,16.37509918,120.6200027,4251,AS,PH,PH-BEN,Baguio City,RPUB,BAG,
Lockhart River Airport,-12.78689957,143.3049927,77,OC,AU,AU-QLD,,YLHR,IRG,
Lodwar Airport,3.121969938,35.6086998,1715,AF,KE,KE-700,Lodwar,HKLO,LOK,
Loei Airport,17.43910027,101.7220001,860,AS,TH,TH-42,,VTUL,LOE,
Logan-Cache Airport,41.79119873,-111.8519974,4457,NA,US,US-UT,Logan,KLGU,LGU,LGU
Loikaw Airport,19.69149971,97.21479797,2940,AS,MM,MM-12,Loikaw,VYLK,LIW,
Lok Nayak Jayaprakash Airport,25.59129906,85.08799744,170,AS,IN,IN-BR,Patna,VEPT,PAT,
Lokichoggio Airport,4.204120159,34.34820175,2074,AF,KE,KE-700,Lokichoggio,HKLK,LKG,
Lokpriya Gopinath Bordoloi International Airport,26.10610008,91.58589935,162,AS,IN,IN-AS,Guwahati,VEGT,GAU,
Lolland Falster Maribo Airport,54.69929886,11.44009972,16,EU,DK,DK-85,Lolland Falster / Maribo,EKMB,MRW,
Lomé-Tokoin Airport,6.165609837,1.254510045,72,AF,TG,TG-M,Lomé,DXXX,LFW,
London Biggin Hill Airport,51.3307991,0.032499999,598,EU,GB,GB-ENG,London,EGKB,BQH,
London Corbin Airport Magee Field,37.0821991,-84.0848999,1212,NA,US,US-KY,London,KLOZ,,LOZ
Lone Star Executive Airport,30.35180092,-95.41449738,245,NA,US,US-TX,Houston,KCXO,CXO,CXO
Long Beach /Daugherty Field/ Airport,33.81769943,-118.1520004,60,NA,US,US-CA,Long Beach,KLGB,LGB,LGB
Long Island Mac Arthur Airport,40.79520035,-73.10019684,99,NA,US,US-NY,Islip,KISP,ISP,ISP
Longjia Airport,43.99620056,125.6849976,706,AS,CN,CN-22,Changchun,ZYCC,CGQ,
Longreach Airport,-23.43420029,144.2799988,627,OC,AU,AU-QLD,Longreach,YLRE,LRE,
Longtan Air Base,24.85510063,121.237999,790,AS,TW,TW-TAO,Longtan Township,RCDI,,
Longtian/Lung-T'ien Air Base,25.57279968,119.4599991,,AS,CN,CN-35,,,,
Longyan Guanzhishan Airport,25.67469978,116.7470016,1225,AS,CN,CN-35,Longyan,ZSLD,LCX,
Longyou Air Base,29.11310005,119.177002,,AS,CN,CN-33,,,,
Loreto International Airport,25.98920059,-111.3479996,34,NA,MX,MX-BCS,Loreto,MMLT,LTO,
Lorient South Brittany (Bretagne Sud) Airport,47.76060104,-3.440000057,160,EU,FR,FR-E,Lorient/Lann/Bihoué,LFRH,LRT,
Los Alamitos Army Air Field,33.79000092,-118.052002,32,NA,US,US-CA,Los Alamitos,KSLI,,SLI
Los Chiles Airport,11.03530025,-84.70610046,131,NA,CR,CR-A,Los Chiles,MRLC,LSL,
Los Garzones Airport,8.82374,-75.8258,36,SA,CO,CO-COR,Montería,SKMR,MTR,MTR
Lourdes de Blanc Sablon Airport,51.4435997,-57.18529892,121,NA,CA,CA-QC,Lourdes-De-Blanc-Sablon,CYBX,YBX,
Luang Phabang International Airport,19.89730072,102.1610031,955,AS,LA,LA-LP,Luang Phabang,VLLB,LPQ,
Lubang Airport,13.85540009,120.1050034,43,AS,PH,PH-MDC,,RPLU,LBX,
Lubango Airport,-14.92469978,13.57499981,5778,AF,AO,AO-HUI,Lubango,FNUB,SDD,
Lubumbashi International Airport,-11.59130001,27.53089905,4295,AF,CD,CD-KA,Lubumbashi,FZQA,FBM,
Luderitz Airport,-26.68740082,15.24289989,457,AF,NA,NA-KA,Luderitz,FYLZ,LUD,
Ludhiana Airport,30.85470009,75.95259857,834,AS,IN,IN-PB,,VILD,LUH,
Luena Airport,-11.76809978,19.89769936,4360,AF,AO,AO-MOX,Luena,FNUE,LUO,
Lugano Airport,46.00429916,8.910579681,915,EU,CH,CH-TI,Lugano,LSZA,LUG,
Luhansk International Airport,48.41740036,39.37409973,636,EU,UA,UA-09,Luhansk,UKCW,VSG,
Luliang Air Base,24.98830032,103.6419983,,AS,CN,CN-53,,,,
Lumberton Regional Airport,34.60990143,-79.05940247,126,NA,US,US-NC,Lumberton,KLBT,LBT,LBT
Lungi International Airport,8.616439819,-13.19550037,84,AF,SL,SL-N,Freetown,GFLL,FNA,
Lusaka City Airport,-15.41380024,28.33069992,4200,AF,ZM,ZM-09,Lusaka,FLLC,,
Lusaka International Airport,-15.33080006,28.45260048,3779,AF,ZM,ZM-09,Lusaka,FLLS,LUN,
Lutselk'e Airport,62.41830063,-110.6819992,596,NA,CA,CA-NT,Lutselk'e,CYLK,YSG,
Luxeuil-Saint-Sauveur (BA 116) Air Base,47.78310013,6.364059925,913,EU,FR,FR-I,Luxeuil/Saint-Sauveur,LFSX,,
Luxor International Airport,25.67099953,32.70660019,294,AF,EG,EG-KN,Luxor,HELX,LXR,
Luyang Air Base,33.68470001,112.8909988,,AS,CN,CN-41,,,,
Lviv International Airport,49.8125,23.95610046,1071,EU,UA,UA-46,Lviv,UKLL,LWO,
Lyambir Air Base,54.28499985,45.16830063,653,EU,RU,RU-MO,Saransk,,,
Lycksele Airport,64.5483017,18.71619987,705,EU,SE,SE-AC,,ESNL,LYC,
Lydd Airport,50.95610046,0.939167023,13,EU,GB,GB-ENG,"Lydd, Ashford",EGMD,LYX,
Lynchburg Regional Preston Glenn Field,37.3266983,-79.20040131,938,NA,US,US-VA,Lynchburg,KLYH,LYH,LYH
Lynn Lake Airport,56.86389923,-101.0759964,1170,NA,CA,CA-MB,Lynn Lake,CYYL,YYL,
Lyon Saint-Exupéry Airport,45.72639847,5.090829849,821,EU,FR,FR-V,Lyon,LFLL,LYS,
Lyon-Bron Airport,45.72719955,4.944270134,659,EU,FR,FR-V,Lyon/Bron,LFLY,LYN,
Lázaro Cárdenas Airport,18.00169945,-102.2210007,39,NA,MX,MX-MIC,Lázaro Cárdenas,MMLC,LZC,
Lübeck Blankensee Airport,53.80540085,10.71920013,53,EU,DE,DE-SH,Lübeck,EDHL,LBC,
M'Vengue El Hadj Omar Bongo Ondimba International Airport,-1.656159997,13.43799973,1450,AF,GA,GA-2,Franceville,FOON,MVB,
MOD St. Athan,51.40480042,-3.435750008,163,EU,GB,GB-WLS,St. Athan,EGDX,DGX,
Macaé Airport,-22.34300041,-41.76599884,8,SA,BR,BR-RJ,Macaé,SBME,MEA,
Mackay Airport,-21.17169952,149.1799927,19,OC,AU,AU-QLD,Mackay,YBMK,MKY,
Mackenzie Airport,55.3044014,-123.1320038,2264,NA,CA,CA-BC,Mackenzie,CYZY,,YZY
Madang Airport,-5.207079887,145.7890015,20,OC,PG,PG-MPM,Madang,AYMD,MAG,
Madeira Airport,32.69789886,-16.77449989,192,EU,PT,PT-30,Funchal,LPMA,FNC,
Madurai Airport,9.83450985,78.09339905,459,AS,IN,IN-TN,Madurai,VOMD,IXM,
Mae Hong Son Airport,19.30130005,97.97579956,929,AS,TH,TH-58,,VTCH,HGN,
Mae Sot Airport,16.69989967,98.54509735,690,AS,TH,TH-63,,VTPM,MAQ,
Maestro Wilson Fonseca Airport,-2.424721956,-54.78583145,198,SA,BR,BR-PA,Santarém,SBSN,STM,
Magadan-13 Airport,59.62329865,150.9219971,164,AS,RU,RU-MAG,Magadan,UHMT,,
Magan Airport,62.10348129,129.5452881,577,AS,RU,RU-SA,Magan,UEMM,,
Magas Airport,43.32229996,45.01259995,1165,EU,RU,RU-IN,Magas,URMS,IGT,
Magdeburg Airport,52.07361221,11.62638855,259,EU,DE,DE-ST,Magdeburg,EDBM,ZMG,
Magnitogorsk International Airport,53.39310074,58.75569916,1430,EU,RU,RU-BA,Magnitogorsk,USCM,MQF,
Maharana Pratap Airport,24.61770058,73.89610291,1684,AS,IN,IN-RJ,Udaipur,VAUD,UDR,
Mahlon Sweet Field,44.12459946,-123.211998,374,NA,US,US-OR,Eugene,KEUG,EUG,EUG
Mahshahr Airport,30.55620003,49.15190125,8,AS,IR,IR-10,,OIAM,MRX,
Mahuiling Air Base,29.47719955,115.802002,,AS,CN,CN-36,,,,
Maiduguri International Airport,11.85529995,13.08090019,1099,AF,NG,NG-BO,Maiduguri,DNMA,MIU,
Maimana Airport,35.93080139,64.7609024,2743,AS,AF,AF-FYB,,OAMN,MMZ,
Mainz-Finthen Airport,49.96749878,8.147221565,761,EU,DE,DE-RP,Mainz,EDFZ,QMZ,
Maio Airport,15.1559,-23.21369934,36,AF,CV,CV-S,Vila do Maio,GVMA,MMO,
Majeed Bin Abdulaziz Airport,26.48,38.12888889,2050,AS,SA,SA-03,Al Ula,,ULH,
Major Brigadeiro Doorgal Borges Airport,-21.26720047,-43.76110077,3657,SA,BR,BR-MG,Barbacena,SBBQ,QAK,
Major Brigadeiro Trompowsky Airport,-21.59009933,-45.47330093,3025,SA,BR,BR-MG,Varginha,SBVG,VAG,
Makemo Airport,-16.58390045,-143.6580048,3,OC,PF,PF-U-A,,NTGM,MKP,
Makkovik Airport,55.07690048,-59.18640137,234,NA,CA,CA-NL,Makkovik,CYFT,YMN,
Makokou Airport,0.579210997,12.89089966,1726,AF,GA,GA-6,Makokou,FOOK,MKU,
Maksimovka Airport,54.83000183,56.16830063,325,EU,RU,RU-BA,Ufa,UWUM,,
Makung Airport,23.56870079,119.6279984,103,AS,TW,TW-PEN,Makung City,RCQC,MZG,
Makurdi Airport,7.703879833,8.613940239,371,AF,NG,NG-BE,Makurdi,DNMK,MDI,
Malabo Airport,3.755270004,8.708720207,76,AF,GQ,GQ-BN,Malabo,FGSL,SSG,
Malacca Airport,2.263360024,102.2519989,35,AS,MY,MY-04,Malacca,WMKM,MKZ,
Malakal Airport,9.558970451,31.6522007,1291,AF,SS,SS-23,Malakal,HSSM,MAK,
Malamala Airport,-24.81809998,31.54459953,1124,AF,ZA,ZA-NP,Malamala,FAMD,AAM,
Malanje Airport,-9.525090218,16.31240082,3868,AF,AO,AO-MAL,Malanje,FNMA,MEG,
Malatya Erhaç Airport,38.43529892,38.0909996,2828,AS,TR,TR-44,Malatya,LTAT,MLX,
Malbork Military Air Base,54.02690125,19.13419914,16,EU,PL,PL-PM,,EPMB,,
Malcolm Mc Kinnon Airport,31.15180016,-81.39129639,19,NA,US,US-GA,Brunswick,KSSI,,SSI
Malindi Airport,-3.229310036,40.10169983,80,AF,KE,KE-300,Malindi,HKML,MYD,
Mallam Aminu International Airport,12.04759979,8.524620056,1562,AF,NG,NG-KN,Kano,DNKN,KAN,
Malmen Air Base,58.40230179,15.52569962,308,EU,SE,SE-E,Linköping,ESCF,,
Malvinas Argentinas Airport,-54.8433,-68.2958,102,SA,AR,AR-V,Ushuahia,SAWH,USH,USU
Mamburao Airport,13.20810032,120.6050034,13,AS,PH,PH-MDC,,RPUM,MBO,
Man Airport,7.272069931,-7.587359905,1089,AF,CI,CI-06,,DIMN,MJC,
Manakara Airport,-22.11969948,48.02170181,33,AF,MG,MG-F,,FMSK,WVK,
Mananara Nord Airport,-16.16390038,49.7737999,9,AF,MG,MG-A,Mananara Nord,FMNC,WMR,
Mananjary Airport,-21.20179939,48.35829926,20,AF,MG,MG-F,,FMSM,MNJ,
Manapouri Airport,-45.53310013,167.6499939,687,OC,NZ,NZ-STL,,NZMO,TEU,
Manchester Woodford Airport,53.33810043,-2.148890018,295,EU,GB,GB-ENG,Manchester,EGCD,,XXB
Manda Airstrip,-2.252419949,40.9131012,20,AF,KE,KE-300,Lamu,HKLU,LAU,
Mangalore International Airport,12.9612999,74.89009857,337,AS,IN,IN-KA,Mangalore,VOML,IXE,
Mangla Airport,33.05009842,73.63839722,902,AS,PK,PK-PB,Mangla,OPMA,XJM,
Mangochi Airport,-14.4829998,35.26699829,1580,AF,MW,MW-MG,Mangochi,FWMG,MAI,
Mangshi Airport,24.40110016,98.53170013,2890,AS,CN,CN-53,Luxi,ZPLX,LUM,
Manhattan Regional Airport,39.14099884,-96.67079926,1057,NA,US,US-KS,Manhattan,KMHK,MHK,MHK
Manicoré Airport,-5.81137991,-61.27830124,174,SA,BR,BR-AM,Manicoré,SBMY,MNX,
Manihi Airport,-14.4368,-146.0700073,14,OC,PF,PF-U-A,,NTGI,XMH,
Maningrida Airport,-12.05609989,134.2339935,123,OC,AU,AU-NT,Maningrida,YMGD,MNG,
Manitoulin East Municipal Airport,45.84280014,-81.85810089,869,NA,CA,CA-ON,Manitowaning,CYEM,YEM,
Manitouwadge Airport,49.08390045,-85.86060333,1198,NA,CA,CA-ON,Manitouwadge,CYMG,YMG,
Mannheim-City Airport,49.47305679,8.514166832,308,EU,DE,DE-BW,Mannheim,EDFM,MHG,
Mano Dayak International Airport,16.9659996,8.000109673,1657,AF,NE,NE-1,Agadez,DRZA,AJY,
Mansfield Lahm Regional Airport,40.82139969,-82.51660156,1297,NA,US,US-OH,Mansfield,KMFD,,MFD
Mantova Airport,45.13583374,10.79444408,57,EU,IT,IT-25,Mantova,LIDM,,
Manuel Márquez de León International Airport,24.0727005,-110.3619995,69,NA,MX,MX-BCS,La Paz,MMLP,LAP,
Maputo Airport,-25.92079926,32.57260132,145,AF,MZ,MZ-MPM,Maputo,FQMA,MPM,
Maquehue Airport,-38.76679993,-72.63710022,304,SA,CL,CL-AR,Temuco,SCTC,ZCO,
Mara Serena Lodge Airstrip,-1.406111002,35.00805664,5200,AF,KE,KE-700,Masai Mara,HKMS,MRE,
Maradi Airport,13.50249958,7.126749992,1240,AF,NE,NE-4,Maradi,DRRM,MFQ,
Marandúa Air Base,5.52448,-68.6856,285,SA,CO,CO-VID,Marandúa,SKUA,,MQZ
Marathon Airport,48.75529861,-86.3443985,1035,NA,CA,CA-ON,Marathon,CYSP,YSP,
March ARB Airport,33.88069916,-117.2590027,1536,NA,US,US-CA,Riverside,KRIV,,RIV
Marcos A. Gelabert International Airport,8.973340034,-79.55560303,31,NA,PA,PA-8,Albrook,MPMG,PAC,
Mardin Airport,37.22330093,40.63169861,1729,AS,TR,TR-47,Mardin,LTCR,MQM,
Marechal Cunha Machado International Airport,-2.58536005,-44.23410034,178,SA,BR,BR-MA,São Luís,SBSL,SLZ,
Marechal Rondon Airport,-15.65289974,-56.11669922,617,SA,BR,BR-MT,Cuiabá,SBCY,CGB,
Mareeba Airport,-17.06920052,145.4190063,1560,OC,AU,AU-QLD,,YMBA,MRG,
Margaret Ekpo International Airport,4.976019859,8.347200394,210,AF,NG,NG-CR,Calabar,DNCA,CBQ,
Margate Airport,-30.85740089,30.34300041,495,AF,ZA,ZA-NL,Margate,FAMG,MGH,
Maria Montez International Airport,18.25149918,-71.12039948,10,NA,DO,DO-04,Barahona,MDBH,BRX,
Maria Reiche Neuman Airport,-14.85400009,-74.96150208,1860,SA,PE,PE-ICA,Nazca,SPZA,NZC,
Mariana Grajales Airport,20.08530045,-75.15830231,56,NA,CU,CU-14,Guantánamo,MUGT,GAO,
Maribor Airport,46.47990036,15.68610001,876,EU,SI,SI-070,,LJMB,MBX,
Mariehamn Airport,60.12220001,19.89819908,17,EU,FI,FI-AL,,EFMA,MHQ,
Mariental Airport,-24.60540009,17.92539978,3650,AF,NA,NA-HA,Mariental,FYML,,
Marina Di Campo Airport,42.76029968,10.23939991,31,EU,IT,IT-52,Marina  Di Campo,LIRJ,EBA,
Marinduque Airport,13.36100006,121.8259964,32,AS,PH,PH-MAD,Gasan,RPUW,MRQ,
Mariscal Lamar Airport,-2.8894701,-78.98439789,8306,SA,EC,EC-A,Cuenca,SECU,CUE,
Mariupol International Airport,47.0760994,37.44960022,251,EU,UA,UA-14,Mariupol,UKCM,MPW,
Maroantsetra Airport,-15.43669987,49.68830109,13,AF,MG,MG-A,,FMNR,WMN,
Marsa Alam International Airport,25.5571003,34.58369827,251,AF,EG,EG-BA,Marsa Alam,HEMA,RMF,
Marsa Brega Airport,30.37809944,19.57640076,50,AF,LY,LY-WA,,HLMB,LMQ,
Marsh Harbour International Airport,26.51140022,-77.08350372,6,NA,BS,BS-MH,Marsh Harbour,MYAM,MHH,
Marshall Army Air Field,39.05530167,-96.76450348,1065,NA,US,US-KS,Fort Riley(Junction City),KFRI,FRI,FRI
Marshall Don Hunter Sr Airport,61.86429977,-162.026001,103,NA,US,US-AK,Marshall,PADM,,MDM
Marshall Islands International Airport,7.064760208,171.2720032,6,OC,MH,MH-MAJ,Majuro Atoll,PKMJ,MAJ,MAJ
Martin Miguel De Guemes International Airport,-24.8560009,-65.48619843,4088,SA,AR,AR-A,Salta,SASA,SLA,SAL
Martin State Airport,39.32569885,-76.4138031,21,NA,US,US-MD,Baltimore,KMTN,,MTN
Martinique Aimé Césaire International Airport,14.5909996,-61.00320053,16,NA,MQ,MQ-U-A,Fort-de-France,TFFF,FDF,
Marudi Airport,4.178979874,114.3290024,103,AS,MY,MY-13,Marudi,WBGM,MUR,
